species_mix_wheat_aestivum_lentil,density_n_ratio,plant_density,soil_water_capacity,density_error,nitrogen_residual,total_precipitation,n_amount,growing_days,stress_index,soil_ph,soil_awc,irrigation_amount,GDD,high_humidity_days,heat_stress_days,crop_season_winter
0.0,2.504208754208754,112.68939393939392,0.3142,-17.310606060606077,64.5,1636.91,45.0,241.0,0.4375889647076088,6.3,291.5,0.0,2317.0895479452056,500.0,11.0,1.0
1.0,0.0,287.8787878787879,-0.524,-12.121212121212125,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.1997142857142857,27.96,-0.552,-2.039999999999999,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,12.962962962962962,0.349,0.962962962962962,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,152.3475,0.3109999999999999,2.3474999999999966,76.0,1255.58,0.0,123.0,0.4157311614938733,6.7,291.5,0.0,1214.2337893296856,416.0,20.0,0.0
1.0,0.0,137.7104377104375,-0.5210546484649512,-12.289562289562497,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.445864898989899,32.10227272727273,0.276,5.102272727272727,41.0,1503.56,72.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
0.0,0.0,156.94444444444426,0.25676,6.944444444444258,41.0,1326.96,0.0,231.0,0.4662190916428205,6.0,291.5,0.0,2291.569047945205,395.0,34.0,1.0
0.0,0.0,12.551440329218106,0.349,0.5514403292181065,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,1.1268939393939392,33.80681818181818,0.269495,6.80681818181818,41.0,1532.13,30.0,244.0,0.4424169051287695,5.7,291.5,0.0,2405.908520547945,463.0,18.0,1.0
1.0,0.0,220.20202020202,-0.5210546484649512,-4.797979797979991,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.2591036414682539,36.27450980555555,-0.3739999999999999,-3.725490194444447,19.0,1272.91,140.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,1.4233841686296296,128.10457517666666,-0.3739999999999999,3.104575176666657,19.0,1272.91,90.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,0.0,92.66666666666669,-0.372,12.666666666666686,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,0.0,118.82716049382734,-0.51,-21.172839506172664,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,294.949494949495,-0.5210546484649512,-5.050505050505024,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.4103535353535353,29.545454545454547,0.276,2.5454545454545467,41.0,1503.56,72.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
0.0,0.0,18.0,0.2395,-2.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
1.0,0.0,216.16161616161617,-0.524,-8.838383838383834,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,35.4366712391404,-0.51,0.4366712391404022,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,59.93265993265993,-0.5210546484649512,-15.06734006734007,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,106.2610229276896,0.3137,-23.738977072310405,59.3,1592.27,0.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.0,114.722222222222,0.25676,24.722222222222,41.0,1326.96,0.0,231.0,0.4662190916428205,6.0,291.5,0.0,2291.569047945205,395.0,34.0,1.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
1.0,0.0,258.5858585858586,-0.524,-41.4141414141414,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,33.0,0.25676,-7.0,22.0,1643.07,0.0,102.0,0.4221879815100154,6.0,70.0,105.0,792.537904109589,548.0,0.0,0.0
1.0,0.0,81.81818181818181,-0.524,6.818181818181813,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,146.80134680134665,-0.5210546484649512,-3.1986531986533464,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,89.79430379746836,-0.448,-60.20569620253164,35.0,1389.46,0.0,202.0,0.5750311835057598,7.8,291.5,0.0,2348.1614520547946,289.0,74.0,1.0
1.0,0.0,275.7575757575757,-0.524,-24.242424242424303,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,18.0,0.182,-2.0,41.0,1641.86,0.0,112.0,0.485362095531587,5.5,291.5,0.0,640.5787140902871,630.0,0.0,0.0
0.0,0.464,27.84,-0.552,-2.16,100.32300305199568,1395.83,60.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
1.0,0.0,153.53535353535352,-0.524,3.535353535353522,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,115.15151515151516,-0.524,-34.848484848484844,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.2029035208047554,12.174211248285324,-0.3668736568745356,-2.825788751714676,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.0832843425436018,11.659807956104252,-0.3668736568745356,-3.3401920438957475,35.0,1538.94,140.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
1.0,0.0,356.90235690235664,-0.5210546484649512,-43.09764309764336,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
1.0,0.0,135.35353535353534,-0.524,-14.646464646464665,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,49.7942386831276,0.349,14.794238683127602,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.1997142857142857,27.96,-0.552,-2.039999999999999,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
1.0,0.0,82.82828282828284,-0.5210546484649512,7.828282828282838,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.74,103.6,-0.552,-36.400000000000006,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
0.0,0.0,133.7448559670782,-0.51,-6.255144032921805,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,3.4598214285714284,138.39285714285714,0.278,-11.60714285714286,41.0,1454.85,40.0,233.0,0.3657348301416098,6.0,291.5,0.0,1888.0984473324213,450.0,4.0,1.0
0.0,1.600365797896662,96.02194787379972,-0.3668736568745356,-3.978052126200282,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,1.6666666666666667,50.0,0.269495,5.0,41.0,1532.13,30.0,244.0,0.4424169051287695,5.7,291.5,0.0,2405.908520547945,463.0,18.0,1.0
1.0,0.0,162.62626262626262,-0.524,12.626262626262616,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,396.969696969697,-0.524,246.969696969697,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,159.59595959595958,-0.524,9.595959595959584,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,65.993265993266,-0.5210546484649512,-9.006734006734007,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,132.71604938271605,-0.3668736568745356,-17.28395061728395,35.0,1538.94,0.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
1.0,0.0,137.037037037037,-0.5210546484649512,-12.96296296296299,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,41.0379515317787,-0.51,6.037951531778703,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,1.1133156966490312,155.86419753086437,-0.51,15.864197530864374,41.0,1674.71,140.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,185.85858585858583,-0.524,-14.141414141414174,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,286.19528619528614,-0.5210546484649512,-13.804713804713856,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
1.0,0.0,253.53535353535352,-0.524,-46.46464646464648,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,133.23045267489698,-0.51,-6.769547325103019,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,168.0,0.182,18.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
0.0,0.0,153.125,0.269495,-56.875,41.0,1532.13,0.0,244.0,0.4424169051287695,5.7,291.5,0.0,2405.908520547945,463.0,18.0,1.0
0.0,0.0,14.19753086419753,0.349,2.19753086419753,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,36.35116598079561,-0.5777888686387216,1.3511659807956065,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
1.0,0.0,80.13468013468014,-0.5210546484649512,5.1346801346801385,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.318,25.44,-0.552,-4.559999999999999,100.32300305199568,1395.83,80.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.4003267973888889,48.039215686666665,-0.3739999999999999,8.039215686666665,42.0,1292.01,120.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
0.0,0.0,137.34567901234533,-0.51,-2.654320987654671,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,56.5,-0.449,6.5,41.0,1699.72,0.0,83.0,0.7457627118644068,7.7,291.5,0.0,1024.561095890411,319.0,105.0,0.0
0.0,0.0,27.0,0.182,7.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
0.0,0.0,35.0,0.182,-10.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
0.0,0.0,168.0,0.182,18.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
1.0,0.0,287.8787878787879,-0.524,-12.121212121212125,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,1.652,99.12,-0.552,-40.88,100.32300305199568,1395.83,60.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.464,27.84,-0.552,-2.16,100.32300305199568,1395.83,60.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,2.083333333333333,62.5,-0.3739999999999999,10.5,42.0,1292.01,30.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
0.0,0.0,127.05761316872427,0.349,-12.942386831275726,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,117.283950617284,-0.51,-22.716049382716,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,188.88888888888889,-0.524,-11.111111111111114,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,2.2890946502057616,183.12757201646093,-0.3668736568745356,-16.87242798353907,35.0,1538.94,80.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,4.001623376623376,140.0568181818182,0.276,-9.943181818181811,41.0,1503.56,35.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
0.0,1.9520308123571428,136.642156865,-0.3739999999999999,11.642156865000004,42.0,1292.01,70.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
0.0,0.0,136.4883401920439,-0.5777888686387216,-13.511659807956107,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,0.0,153.80658436214,0.349,13.80658436214,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,233.3333333333333,-0.524,-66.66666666666671,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,168.0,0.182,18.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
0.0,0.3151260504285714,44.11764706,-0.3739999999999999,4.117647060000003,19.0,1272.91,140.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,0.0,44.16666666666665,0.25676,-18.83333333333335,41.0,1326.96,0.0,231.0,0.4662190916428205,6.0,291.5,0.0,2291.569047945205,395.0,34.0,1.0
0.0,0.0,117.6,-0.552,-22.40000000000001,100.32300305199568,1395.83,0.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
1.0,0.0,211.11111111111111,-0.524,11.111111111111114,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,135.35353535353536,-0.524,-14.646464646464636,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,148.14814814814815,0.349,8.148148148148152,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
0.0,0.0,159.84,0.3109999999999999,9.840000000000003,76.0,1255.58,0.0,123.0,0.4157311614938733,6.7,291.5,0.0,1214.2337893296856,416.0,20.0,0.0
1.0,0.0,143.43434343434342,-0.524,-6.565656565656582,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,146.3068181818182,0.276,-3.693181818181813,41.0,1503.56,0.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
0.0,0.0,27.206218564243265,-0.51,-7.793781435756735,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.1286008230452675,10.2880658436214,-0.3668736568745356,-4.7119341563786,35.0,1538.94,80.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,1.0728982951205173,32.18694885361552,0.3137,-7.813051146384481,59.3,1592.27,30.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
1.0,0.0,142.087542087542,-0.5210546484649512,-7.912457912457995,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
1.0,0.0,210.1010101010101,-0.524,10.101010101010104,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,93.75,-0.372,-31.25,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,0.0,117.79835390946504,-0.51,-22.201646090534965,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,1.208847736625512,169.23868312757168,-0.51,29.23868312757168,41.0,1674.71,140.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,42.38683127572013,0.349,7.386831275720127,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,319.191919191919,-0.5210546484649512,19.191919191919,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,2.50832843425436,112.8747795414462,0.3137,-17.125220458553798,59.3,1592.27,45.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
0.0,0.0,106.2825,0.3109999999999999,6.282499999999999,66.0,1451.31,0.0,120.0,0.4273607748184019,6.5,291.5,0.0,1193.284109589041,462.0,15.0,0.0
0.0,0.0,120.8847736625514,-0.51,-19.115226337448604,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,76.0942760942761,-0.5210546484649512,1.094276094276097,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,152.2633744855967,0.349,12.2633744855967,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,12.5,-0.372,0.0,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,0.1800411522633744,10.802469135802468,-0.3668736568745356,-4.197530864197532,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,132.84313726666667,-0.3739999999999999,7.843137266666673,42.0,1292.01,0.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
1.0,0.0,268.6868686868687,-0.524,-31.313131313131294,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,168.0,0.182,18.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
0.0,1.1574074074074072,162.037037037037,-0.51,22.03703703703701,41.0,1674.71,140.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,1.0141093474426808,141.97530864197532,-0.3668736568745356,-8.024691358024683,35.0,1538.94,140.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,134.77366255144034,0.349,-5.226337448559661,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,214.81481481481467,-0.5210546484649512,-10.185185185185333,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,146.75,-0.449,-3.25,41.0,2123.88,0.0,102.0,0.7588597842835131,7.7,291.5,0.0,1249.689069767442,336.0,105.0,0.0
0.0,1.512,90.72,-0.552,-49.28,100.32300305199568,1395.83,60.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
1.0,0.0,216.16161616161617,-0.524,-83.83838383838383,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,92.16666666666669,-0.372,12.166666666666686,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,2.9411764705833336,88.2352941175,-0.3739999999999999,6.235294117500004,42.0,1292.01,30.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
0.0,0.0,110.684,-0.526,-29.316000000000003,45.2,1401.49,0.0,238.0,0.6559835644581408,8.0,332.7188745600972,0.0,2790.724424657535,289.0,91.0,1.0
0.0,0.0,20.5761316872428,-0.532,5.5761316872428,53.0,1389.46,0.0,209.0,0.5750311835057598,8.3,291.5,83.0,2429.533383561644,289.0,74.0,1.0
0.0,0.0,13.19485270102554,-0.51,1.1948527010255408,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.62,86.8,-0.552,-53.2,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
0.0,0.3129286694101508,25.03429355281207,-0.3668736568745356,-4.96570644718793,35.0,1538.94,80.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
1.0,0.0,177.77777777777777,-0.524,-22.22222222222223,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,93.0,0.182,-57.0,41.0,1641.86,0.0,112.0,0.485362095531587,5.5,291.5,0.0,640.5787140902871,630.0,0.0,0.0
0.0,0.3125,12.5,0.278,-14.5,41.0,1454.85,40.0,233.0,0.3657348301416098,6.0,291.5,0.0,1888.0984473324213,450.0,4.0,1.0
0.0,0.0,157.4074074074074,0.349,17.40740740740739,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,2.6164421997755336,117.739898989899,0.3142,-12.260101010100996,64.5,1636.91,45.0,241.0,0.4375889647076088,6.3,291.5,0.0,2317.0895479452056,500.0,11.0,1.0
1.0,0.0,137.37373737373736,-0.524,-12.626262626262644,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,311.78451178451166,-0.5210546484649512,11.784511784511665,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
